26.01.2022	Weißöl/LuftZeit	TIT-01b	TIT-02a	TIT-02b	TIT-03a	TIT-03b	TIT-04a	TIT-04b	TIT-05	TIT-06	TIT-07	TIT-08	TIT-11	TIT-13	TIT-14	TIT-15	TIT-16	TITC-1	TITC-2	PIT-01	PIT-02	PIT-03a	leer	PIT-04a E+H abs	PIT-04b	PIT-04c	PIT-05	PIT-06	PIT-07	PIT-08	PIT-09	PIT-10	PIT-11	PIT-13	PIT-14	PDI-04 [Pa] 	leer	PDI-01 [Pa]	PIT-03b [Pa]	FIT-001[m³/h]	FIT-002 [m³/h]	FIT-003 [m³/h]	FIT-004 [m³/h]	FIT-005 [m³/h]	LIT-001	LIT-002	LIT-004	TMMP-1	TMMP-2	PMMP-1	PMMP-2	M(MPP)	n(MPP)	LIT(MPP)	M_dot (FIT002) [kg/s]	M_dot (FIT005) [kg/s]	eta_th	eta_vol	alpha	Vestrichene Zeit10:00:49,328	20,258	23,740	23,631	-24,942	23,481	-0,001	24,912	23,799	22,587	23,088	22,971	-24,893	23,075	23,832	23,056	23,104	15,226	17,090	1,015	-0,050	1,051	-5,014	-3,993	-0,200	-4,994	8,507	1,397	1,685	1,122	1,312	1,115	1,074	1,108	1,129	-15003,256	-2500,044	-76,214	1,059	0,943	7,213	4,912	0,520	7,020	16,362	41,244	25,534	23,585	23,911	0,992	8,814	109,623	999,959	-25,008	1,703	1,658	NaN	0,669	0,406	0,000
10:01:38,891	20,278	23,752	23,574	-24,952	23,560	-0,001	24,932	23,773	22,604	23,104	22,944	-24,999	23,096	23,861	23,077	23,136	15,209	17,106	1,008	-0,055	1,068	-5,016	-3,992	-0,058	-4,993	8,496	1,393	1,679	1,118	1,302	1,118	1,080	1,114	1,109	-15000,152	-2499,659	-66,642	1,036	0,967	7,155	4,926	0,515	6,996	16,351	41,218	25,565	23,410	23,968	1,032	8,900	110,209	995,553	-25,005	1,689	1,652	NaN	0,673	0,408	49,610
10:01:39,375	20,294	23,757	23,557	-24,961	23,567	-0,001	24,947	23,803	22,607	23,018	22,941	-24,990	23,103	23,867	23,145	23,114	15,204	17,076	1,012	-0,044	1,059	-5,015	-3,991	0,032	-4,991	8,500	1,406	1,657	1,112	1,296	1,117	1,087	1,120	1,130	-14998,782	-2498,357	-58,002	1,034	0,904	7,154	4,924	0,510	6,995	16,335	41,230	25,576	23,495	23,955	0,937	8,994	110,683	997,747	-25,008	1,689	1,652	NaN	0,670	0,407	50,110
10:01:39,875	20,281	23,767	23,642	-24,957	23,467	-0,001	24,927	23,767	22,659	23,039	22,967	-24,947	23,054	23,863	23,052	23,102	15,178	17,088	1,001	-0,059	1,059	-5,016	-3,992	-0,025	-4,991	8,490	1,396	1,676	1,110	1,299	1,126	1,071	1,122	1,143	-15001,092	-2499,849	-68,190	1,046	0,968	7,144	4,905	0,522	7,005	16,346	41,261	25,544	23,545	23,933	0,956	8,994	109,866	1000,223	-25,008	1,687	1,654	NaN	0,668	0,408	50,594
10:01:40,375	20,278	23,754	23,620	-24,926	23,610	-0,001	24,925	23,733	22,604	23,063	22,968	-25,029	23,053	23,857	23,032	23,112	15,164	17,073	1,012	-0,051	1,069	-5,015	-3,992	0,068	-4,993	8,502	1,383	1,678	1,114	1,317	1,100	1,072	1,115	1,122	-15002,251	-2499,026	-63,631	1,063	0,982	7,154	4,927	0,506	6,997	16,347	41,307	25,585	23,727	23,915	0,958	8,955	109,982	1002,675	-25,014	1,689	1,652	NaN	0,667	0,408	51,094
10:01:40,891	20,235	23,769	23,675	-24,960	23,436	-0,001	24,851	23,759	22,610	23,059	22,942	-24,945	23,041	23,830	23,105	23,125	15,222	17,093	1,018	-0,042	1,058	-5,015	-3,989	0,037	-4,993	8,501	1,403	1,677	1,127	1,306	1,114	1,083	1,110	1,133	-15003,143	-2499,780	-73,474	1,036	0,891	7,145	4,932	0,523	7,007	16,336	41,290	25,604	23,411	24,066	1,030	8,986	110,574	1004,270	-25,010	1,687	1,654	NaN	0,671	0,405	51,594
10:01:41,407	20,298	23,758	23,603	-24,957	23,427	-0,001	24,792	23,744	22,622	23,040	22,985	-24,960	23,078	23,865	23,090	23,158	15,184	17,075	1,013	-0,038	1,063	-5,017	-3,993	0,029	-4,995	8,502	1,403	1,692	1,119	1,313	1,134	1,079	1,122	1,134	-15002,445	-2499,265	-50,736	1,028	0,843	7,190	4,902	0,526	6,990	16,394	41,279	25,542	23,431	23,937	0,977	8,975	110,621	1000,827	-25,008	1,698	1,650	NaN	0,668	0,408	52,110
10:01:41,922	20,297	23,694	23,629	-24,904	23,504	-0,001	24,896	23,774	22,605	23,089	22,955	-24,972	23,024	23,829	23,108	23,118	15,217	17,062	0,992	-0,061	1,057	-5,017	-3,993	0,013	-4,990	8,503	1,406	1,669	1,121	1,308	1,114	1,083	1,113	1,132	-15001,465	-2499,788	-51,514	1,010	0,999	7,146	4,932	0,514	6,996	16,351	41,205	25,533	23,534	23,881	0,997	8,963	109,763	1004,871	-25,002	1,687	1,652	NaN	0,671	0,408	52,610
10:01:42,391	20,215	23,729	23,664	-24,947	23,507	-0,001	24,821	23,801	22,616	23,081	22,963	-24,889	23,037	23,857	23,099	23,093	15,224	17,076	1,010	-0,032	1,057	-5,018	-3,989	0,073	-4,992	8,490	1,399	1,668	1,136	1,300	1,128	1,081	1,111	1,135	-14999,261	-2498,629	-56,734	1,005	0,986	7,150	4,928	0,521	7,010	16,307	41,147	25,551	23,463	24,013	1,011	8,954	110,095	999,884	-25,013	1,688	1,655	NaN	0,666	0,406	53,141
10:01:42,907	20,329	23,795	23,670	-24,937	23,474	-0,001	24,908	23,795	22,625	23,016	22,909	-24,919	23,050	23,836	23,135	23,048	15,198	17,127	1,012	-0,049	1,059	-5,016	-3,992	-0,038	-4,994	8,498	1,396	1,670	1,117	1,300	1,116	1,093	1,115	1,133	-15003,864	-2500,267	-59,797	1,039	0,921	7,165	4,905	0,525	6,989	16,331	41,247	25,572	23,410	24,026	1,050	9,011	109,852	1006,849	-25,012	1,692	1,650	NaN	0,675	0,408	53,610
10:01:43,375	20,273	23,757	23,623	-24,974	23,560	-0,001	24,934	23,812	22,608	23,064	22,942	-24,938	23,063	23,905	23,085	23,087	15,194	17,047	1,006	-0,047	1,060	-5,019	-3,989	-0,035	-4,992	8,508	1,396	1,669	1,122	1,299	1,111	1,075	1,110	1,129	-15002,916	-2500,697	-65,155	1,035	1,112	7,173	4,937	0,521	7,007	16,329	41,255	25,566	23,452	23,813	1,148	9,011	110,579	994,605	-25,010	1,694	1,654	NaN	0,670	0,407	54,125
10:01:43,891	20,223	23,782	23,625	-24,948	23,491	-0,001	24,888	23,794	22,649	23,087	22,962	-24,933	23,116	23,875	23,122	23,117	15,185	17,105	1,010	-0,049	1,065	-5,017	-3,994	0,008	-4,992	8,504	1,390	1,671	1,119	1,296	1,125	1,080	1,113	1,142	-15000,735	-2499,756	-69,207	1,075	0,919	7,179	4,924	0,513	7,000	16,331	41,261	25,559	23,363	23,948	1,015	8,978	110,965	1001,797	-25,012	1,695	1,653	NaN	0,671	0,408	54,594
10:01:44,407	20,294	23,800	23,602	-24,911	23,577	-0,001	24,899	23,738	22,581	23,037	22,968	-24,962	23,124	23,879	23,113	23,134	15,214	17,125	1,000	-0,055	1,064	-5,016	-3,993	0,085	-4,991	8,497	1,402	1,668	1,107	1,309	1,154	1,105	1,114	1,134	-15000,824	-2499,103	-70,390	1,038	0,778	7,154	4,923	0,519	7,005	16,404	41,272	25,537	23,254	23,901	0,887	8,957	109,304	998,685	-25,009	1,689	1,654	NaN	0,675	0,405	55,110
10:01:44,922	20,282	23,803	23,612	-24,935	23,406	-0,001	24,906	23,805	22,636	23,024	22,965	-24,881	23,039	23,823	23,148	23,098	15,203	17,123	1,012	-0,050	1,054	-5,014	-3,993	0,041	-4,992	8,506	1,401	1,676	1,112	1,303	1,126	1,080	1,109	1,139	-15001,165	-2501,337	-52,807	1,065	0,884	7,233	4,931	0,517	6,999	16,332	41,214	25,532	23,360	23,997	1,000	9,021	110,313	999,805	-25,015	1,708	1,653	NaN	0,673	0,407	55,625
10:01:45,422	20,270	23,805	23,613	-24,947	23,484	-0,001	24,936	23,769	22,629	23,037	22,948	-24,922	23,062	23,870	23,138	23,146	15,206	17,127	0,999	-0,045	1,061	-5,017	-3,991	-0,007	-4,992	8,509	1,406	1,672	1,123	1,306	1,118	1,081	1,104	1,123	-15002,373	-2498,921	-62,132	1,042	0,992	7,202	4,941	0,535	6,992	16,343	41,262	25,480	23,456	23,874	0,994	8,979	109,767	999,215	-25,006	1,700	1,651	NaN	0,667	0,407	56,141
10:01:45,922	20,276	23,790	23,633	-24,955	23,436	-0,001	24,873	23,762	22,636	23,065	23,000	-24,911	22,993	23,863	23,107	23,083	15,210	17,067	1,020	-0,059	1,068	-5,018	-3,994	-0,107	-4,991	8,495	1,385	1,679	1,125	1,297	1,130	1,096	1,111	1,134	-15001,781	-2500,348	-72,222	1,047	0,940	7,164	4,921	0,538	6,989	16,298	41,255	25,558	23,522	23,834	1,011	9,026	109,740	1003,252	-25,020	1,692	1,650	NaN	0,674	0,406	56,641
10:01:46,422	20,317	23,794	23,679	-24,956	23,512	-0,001	24,897	23,770	22,658	23,013	22,965	-24,920	23,022	23,866	23,137	23,153	15,161	17,085	1,026	-0,051	1,058	-5,017	-3,992	-0,044	-4,991	8,504	1,395	1,676	1,123	1,307	1,116	1,077	1,118	1,108	-15000,752	-2499,752	-46,895	1,042	0,965	7,189	4,908	0,535	6,990	16,328	41,267	25,541	23,443	23,959	1,047	8,995	109,827	997,432	-25,007	1,697	1,651	NaN	0,669	0,406	57,141
10:01:46,907	20,271	23,798	23,646	-24,929	23,508	-0,001	24,665	23,753	22,670	23,065	22,976	-24,856	23,094	23,879	23,148	23,144	15,225	17,078	0,999	-0,044	1,066	-5,016	-3,991	-0,035	-4,992	8,505	1,401	1,674	1,130	1,307	1,129	1,085	1,116	1,112	-14998,094	-2499,853	-64,790	1,028	0,950	7,192	4,913	0,546	6,991	16,333	41,284	25,511	23,357	23,893	0,953	8,987	110,249	1004,138	-25,004	1,698	1,651	NaN	0,671	0,407	57,625
10:01:47,407	20,249	23,824	23,666	-24,945	23,583	-0,001	24,934	23,777	22,632	23,055	22,956	-24,931	23,076	23,849	23,173	23,083	15,182	17,036	1,006	-0,050	1,066	-5,016	-3,994	-0,013	-4,991	8,515	1,397	1,661	1,121	1,301	1,124	1,074	1,115	1,140	-14999,723	-2499,667	-78,596	1,044	0,851	7,172	4,923	0,535	7,008	16,313	41,255	25,611	23,492	24,007	0,997	8,978	109,908	999,272	-25,011	1,693	1,655	NaN	0,669	0,408	58,125
10:01:47,907	20,277	23,787	23,651	-24,926	23,461	-0,001	24,981	23,784	22,655	23,121	22,977	-24,882	23,067	23,846	23,246	23,120	15,220	17,035	0,998	-0,056	1,062	-5,016	-3,990	-0,083	-4,991	8,492	1,409	1,668	1,123	1,296	1,129	1,072	1,112	1,118	-15001,870	-2499,229	-66,921	1,026	0,917	7,171	4,936	0,520	6,996	16,342	41,229	25,543	23,415	23,915	1,043	9,011	110,266	1003,287	-25,011	1,693	1,652	NaN	0,669	0,408	58,625
10:01:48,391	20,318	23,775	23,662	-24,951	23,504	-0,001	24,856	23,746	22,642	22,983	22,951	-24,893	23,041	23,832	23,119	23,142	15,188	17,068	0,999	-0,055	1,062	-5,015	-3,993	-0,028	-4,989	8,505	1,398	1,664	1,108	1,300	1,126	1,083	1,120	1,125	-15003,280	-2499,294	-59,968	1,043	0,917	7,150	4,918	0,519	6,992	16,350	41,347	25,532	23,441	23,977	0,995	8,908	109,651	1001,711	-25,005	1,688	1,651	NaN	0,667	0,408	59,125
10:01:48,907	20,298	23,801	23,670	-24,968	23,548	-0,001	24,913	23,758	22,662	23,046	22,963	-24,920	23,035	23,832	23,163	23,130	15,155	17,083	1,000	-0,033	1,065	-5,014	-3,989	-0,030	-4,993	8,512	1,406	1,676	1,114	1,300	1,131	1,072	1,119	1,128	-15000,816	-2500,084	-60,742	1,018	0,811	7,145	4,915	0,516	6,993	16,200	41,206	25,467	23,443	23,973	1,002	8,955	110,172	1003,050	-25,007	1,687	1,651	NaN	0,670	0,407	59,610
10:01:49,391	20,267	23,815	23,641	-24,956	23,541	-0,001	24,917	23,757	22,607	23,004	22,915	-24,864	23,072	23,828	23,136	23,085	15,192	17,094	1,017	-0,039	1,063	-5,017	-3,992	-0,022	-4,994	8,501	1,393	1,667	1,118	1,287	1,119	1,070	1,119	1,123	-15001,546	-2499,314	-71,845	1,029	0,950	7,148	4,908	0,519	6,991	16,375	41,254	25,551	23,357	23,865	1,038	9,027	110,176	998,641	-25,007	1,688	1,651	NaN	0,671	0,405	60,125
